# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.506785726838215,2.744509911273745,180.0,0,3.0,0,0.0,0.0,0.0
 0.021699217908118393,2.506079442751479,2.744509911273745,180.0,0.06509765372435516,2.9999999999999996,0,0.0,0.0,0.0
 0.03112014530438025,2.5053330316725666,2.744509911273745,180.0,0.09336043591314074,3.0000000000000004,0,0.0,0.0,0.0
 0.038634646784560994,2.5045467729399635,2.744509911273745,180.0,0.11590394035368297,2.9999999999999996,0,0.0,0.0,0.0
 0.04520162936634523,2.5037209458921565,2.744509911273745,180.0,0.13560488809903568,2.999999999999999,0,0.0,0.0,0.0
 0.05118526461513511,2.502855829867633,2.744509911273745,180.0,0.1535557938454053,2.999999999999998,0,0.0,0.0,0.0
 0.05676866878443823,2.5019517042048793,2.744509911273745,180.0,0.17030600635331467,3.0000000000000013,0,0.0,0.0,0.0
 0.062058459513763264,2.501008848242383,2.744509911273745,180.0,0.18617537854128977,3.0,0,0.0,0.0,0.0
 0.06712270117521792,2.500027541318629,2.744509911273745,180.0,0.20136810352565374,3.0000000000000027,0,0.0,0.0,0.0
 0.07200770359764562,2.4990080627721056,2.744509911273745,180.0,0.21602311079293685,3.0,0,0.0,0.0,0.0
 0.07674648698546815,2.4979506919412993,2.744509911273745,180.0,0.23023946095640443,2.999999999999997,0,0.0,0.0,0.0
 0.08136345892974703,2.4968557081646963,2.744509911273745,180.0,0.24409037678924106,3.0,0,0.0,0.0,0.0
 0.08587718384387481,2.495723390780783,2.744509911273745,180.0,0.2576315515316244,3.000000000000003,0,0.0,0.0,0.0
 0.09030211407701624,2.4945540191280475,2.744509911273745,180.0,0.27090634223104876,3.0000000000000093,0,0.0,0.0,0.0
 0.09464972017299662,2.4933478725449754,2.744509911273745,180.0,0.28394916051898994,3.0000000000000098,0,0.0,0.0,0.0
 0.09892925576107757,2.492105230370054,2.744509911273745,180.0,0.2967877672832328,3.0000000000000067,0,0.0,0.0,0.0
 0.10314829097451614,2.49082637194177,2.744509911273745,180.0,0.30944487292354855,3.0000000000000098,0,0.0,0.0,0.0
 0.10731309407400898,2.4895115765986096,2.744509911273745,180.0,0.32193928222202706,2.9999999999999964,0,0.0,0.0,0.0
 0.11142891054884883,2.48816112367906,2.744509911273745,180.0,0.33428673164654665,3.0000000000000067,0,0.0,0.0,0.0
 0.11550017118777398,2.4867752925216076,2.744509911273745,180.0,0.34650051356332207,2.9999999999999964,0,0.0,0.0,0.0
 0.11953064983084472,2.485354362464739,2.744509911273745,180.0,0.3585919494925343,3.000000000000007,0,0.0,0.0,0.0
 0.12352358476898986,2.4838986128469425,2.744509911273745,180.0,0.37057075430696973,2.999999999999993,0,0.0,0.0,0.0
 0.12748177342013245,2.4824083230067022,2.744509911273745,180.0,0.38244532026039746,2.999999999999993,0,0.0,0.0,0.0
 0.1314076470522371,2.4808837722825072,2.744509911273745,180.0,0.3942229411567114,3.000000000000007,0,0.0,0.0,0.0
 0.13530333039845951,2.479325240012843,2.744509911273745,180.0,0.4059099911953787,3.0,0,0.0,0.0,0.0
 0.13917068968720647,2.477733005536196,2.744509911273745,180.0,0.41751206906161953,2.999999999999993,0,0.0,0.0,0.0
 0.1430113716857526,2.4761073481910545,2.744509911273745,180.0,0.4290341150572579,3.000000000000007,0,0.0,0.0,0.0
 0.1468268356995449,2.4744485473159035,2.744509911273745,180.0,0.4404805070986349,3.000000000000007,0,0.0,0.0,0.0
 0.15061837999612285,2.4727568822492305,2.744509911273745,180.0,0.4518551399883687,2.999999999999993,0,0.0,0.0,0.0
 0.1543871637770727,2.471032632329522,2.744509911273745,180.0,0.46316149133121826,3.0,0,0.0,0.0,0.0
 0.15813422556581416,2.4692760768952655,2.744509911273745,180.0,0.47440267669744257,2.9999999999999853,0,0.0,0.0,0.0
 0.16186049868794986,2.4674874952849475,2.744509911273745,180.0,0.4855814960638496,2.999999999999985,0,0.0,0.0,0.0
 0.16556682437646714,2.4656671668370533,2.744509911273745,180.0,0.49670047312940147,3.0000000000000075,0,0.0,0.0,0.0
 0.16925396292385356,2.4638153708900714,2.744509911273745,180.0,0.5077618887715607,2.9999999999999925,0,0.0,0.0,0.0
 0.17292260321837208,2.4619323867824874,2.744509911273745,180.0,0.5187678096551163,3.0,0,0.0,0.0,0.0
 0.17657337093575964,2.460018493852789,2.744509911273745,180.0,0.5297201128072789,2.9999999999999925,0,0.0,0.0,0.0
 0.18020683560611356,2.458073971439462,2.744509911273745,180.0,0.5406205068183407,3.000000000000015,0,0.0,0.0,0.0
 0.183823516734977,2.4560990988809936,2.744509911273745,180.0,0.551470550204931,2.9999999999999845,0,0.0,0.0,0.0
 0.1874238891254168,2.4540941555158704,2.744509911273745,180.0,0.5622716673762503,2.9999999999999845,0,0.0,0.0,0.0
 0.19100838752200733,2.452059420682579,2.744509911273745,180.0,0.573025162566022,3.0000000000000155,0,0.0,0.0,0.0
 0.1945774106769302,2.449995173719607,2.744509911273745,180.0,0.5837322320307906,2.999999999999992,0,0.0,0.0,0.0
 0.19813132492158753,2.4479016939654397,2.744509911273745,180.0,0.5943939747647625,2.999999999999992,0,0.0,0.0,0.0
 0.2016704673134697,2.4457792607585653,2.744509911273745,180.0,0.605011401940409,3.000000000000008,0,0.0,0.0,0.0
