# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9735839471678944,4.989698868286626,-0.9351646820539774,0,3.0,-0.35861005588537254,0.0,0.0,0.0
 0.07576755607728723,1.9821938840365725,4.989558326976162,-0.9351646820539774,0.2273026682318617,3.0,-0.35861005588537254,0.0,-5.597433060766891,0.0
 0.1077030488459537,1.9909810593708002,4.989387468725715,-1.113921465089193,0.32310914653786116,3.000000000000001,-0.3350344135598599,0.0,-6.850566321833204,0.0
 0.13257763612011728,1.9999441313880892,4.989186521304861,-1.2843264749390788,0.39773290836035186,2.9999999999999996,-0.3134970741961854,0.0,-7.643341810438086,0.0
 0.15385227952128647,2.0090817583059515,4.988955712483179,-1.446935846349396,0.46155683856385943,3.0,-0.29378163690677006,0.0,-8.172002444029653,0.0
 0.17285883978477773,2.018392598341899,4.988695270030244,-1.6022575032752435,0.5185765193543332,3.0000000000000013,-0.27569868560884164,0.0,-8.526024536455989,0.0
 0.1902759536797169,2.027875309713444,4.988405421715633,-1.7507562436977433,0.5708278610391508,3.000000000000006,-0.25908194980340377,0.0,-8.756508228429215,0.0
 0.2065041065002991,2.0375285506380987,4.988086395308923,-1.8928581974033782,0.6195123195008975,3.0,-0.2437850754759684,0.0,-8.896145402550117,0.0
 0.2218024791071041,2.047350979333374,4.987738418579692,-2.028954744535905,0.6654074373213125,3.0,-0.22967889991235788,0.0,-8.967334694365203,0.0
 0.2363498590258358,2.0573412540167832,4.987361719297516,-2.1594059691932594,0.7090495770775076,3.0000000000000018,-0.21664914373770988,0.0,-8.986136139118063,0.0
 0.2502755040146642,2.0674980329058372,4.986956525231971,-2.284543710887899,0.7508265120439929,3.0000000000000058,-0.20459444914966246,0.0,-8.964439623929577,0.0
 0.2636762921729407,2.0778199742180488,4.986523064152634,-2.4046742672458388,0.7910288765188224,3.0,-0.1934247086770827,0.0,-8.911257129205751,0.0
