# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 10.572225389365315,2.166389273276325,3.163687206841081,136.70376745188915,-1.3028302603940636,-1.1252081021578906,-1.767443665692573,0.0,131.96136084923987,0.0
 10.577266597926714,2.171232741166709,3.159228572867102,137.36901219397618,-1.308926695464657,-1.2093201454259195,-1.7510179749179275,0.0,131.35464338428682,0.0
 10.582305959223175,2.1761492359235746,3.1548065485620755,138.0309556999575,-1.3154457274296687,-1.2936226599964118,-1.7337057330498182,0.0,130.71142934434206,0.0
 10.587342870327507,2.181139266794232,3.1504210537295743,138.689337549885,-1.3223873015492176,-1.3781410820572089,-1.715552110052725,0.0,130.03287614215432,0.0
 10.592376738142748,2.1862033430259933,3.146072008173172,139.34390586002033,-1.3297513492280344,-1.462900487080602,-1.696603565750135,0.0,129.32018668032254,0.0
 10.597406979925815,2.1913419738661704,3.141759331696442,139.99441766645364,-1.3375377892822908,-1.5479256047826893,-1.6769075993614215,0.0,128.57460422022464,0.0
 10.602433023774259,2.1965556685620755,3.1374829441029553,140.64063926506083,-1.3457465293188668,-1.6332408319751486,-1.6565125016311821,0.0,127.79740718733879,0.0
 10.607454309075125,2.2018449363610197,3.1332427651962864,141.28234650725952,-1.3543774673805766,-1.7188702781376608,-1.6354671112228167,0.0,126.98990397275254,0.0
 10.61247028691519,2.207210286510316,3.1290387147800076,141.9193250514987,-1.3634304936438548,-1.804837770806947,-1.613820577821641,0.0,126.15342777634713,0.0
 10.617480420452264,2.2126522282572747,3.1248707126576925,142.55137057081777,-1.3729054922615014,-1.891166881587932,-1.5916221334320815,0.0,125.28933150821277,0.0
 10.62248418524744,2.2181712708492087,3.120738678632913,143.17828891702973,-1.3828023432875831,-1.9778809418904895,-1.568920873555107,0.0,124.39898279949338,0.0
 10.627481069558222,2.22376792353343,3.1166425325092435,143.7998962424578,-1.393120924779301,-2.065003079909673,-1.5457655493617433,0.0,123.48375913194147,0.0
 10.632470574592928,2.2294426955572493,3.1125821940902556,144.41601908035096,-1.40386111485225,-2.152556215144348,-1.5222043725053025,0.0,122.54504314444354,0.0
 10.63745221472691,2.2351960961679795,3.1085575831795222,145.02649438549994,-1.4150227939030193,-2.2405630978098316,-1.4982848329948293,0.0,121.5842181011399,0.0
 10.64242551768118,2.241028634612932,3.1045686195806175,145.63116953657502,-1.4266058468533545,-2.3290463212961487,-1.4740535311801404,0.0,120.60266357179665,0.0
 10.647390024664498,2.2469408201394185,3.1006152230971136,146.22990230208387,-1.438610165359082,-2.4180283250817163,-1.4495560244638155,0.0,119.60175134262451,0.0
 10.652345290479856,2.2529331619947515,3.0966973135325833,146.82256077196882,-1.451035650182919,-2.507531439651187,-1.4248366886407229,0.0,118.58284154409199,0.0
 10.657290883596573,2.2590061694262418,3.0928148106905993,147.4090232568702,-1.4638822134347462,-2.5975778736022024,-1.3999385946171525,0.0,117.54727905114544,0.0
 10.66222638618925,2.265160351681202,3.088967634374736,147.98917815738923,-1.4771497810061696,-2.6881897683753615,-1.3749033998146154,0.0,116.49639010275793,0.0
 10.667151394145193,2.2713962180069434,3.0851557043885647,148.56292380548408,-1.4908382946826124,-2.7793891500057253,-1.3497712550732786,0.0,115.43147924065377,0.0
