# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8892709968016215,2.744509911273745,-0.0029345810267300356,0,3.0,-0.009615330508281556,0.0,0.0,0.0
 0.08441316827315738,1.8999593712544707,2.7445093638355016,-0.0029345810267300356,0.25323950481947216,3.0,-0.009615330508281556,0.0,-0.1686662801523884,0.0
 0.11924960420184072,1.9106016988152272,2.744507727375725,-0.00881031308858807,0.3577488126055222,3.0000000000000013,-0.009662047554621269,0.0,-0.22064761354331575,0.0
 0.14589333369533156,1.9211982935386434,2.7445050106768476,-0.01468918841722048,0.4376800010859948,3.000000000000003,-0.009708080758651386,0.0,-0.2626961529688093,0.0
 0.16828244876983772,1.9317494694794721,2.7445012225213006,-0.020570722815669226,0.5048473463095133,3.0000000000000013,-0.009753404973202581,0.0,-0.29924565573238876,0.0
 0.1879442225392212,1.9422555406924662,2.744496371691516,-0.026454423200150262,0.5638326676176637,2.9999999999999987,-0.009797992015183183,0.0,-0.33215639627142207,0.0
 0.20566287687238408,1.9527168212323778,2.744490466969926,-0.03233978757023266,0.6169886306171524,3.0,-0.009841811789612636,0.0,-0.3624265528092,0.0
 0.22190483639779335,1.9631336251539604,2.744483517138961,-0.0382263049718933,0.6657145091933802,2.9999999999999982,-0.009884835970960907,0.0,-0.39066570073148893,0.0
 0.23697437140961636,1.9735062665119658,2.744475530981054,-0.04411345542698484,0.7109231142288492,3.0000000000000036,-0.00992703683002103,0.0,-0.4172778117441781,0.0
 0.25108308829241055,1.9838350593611476,2.744466517278636,-0.05000070993435534,0.753249264877232,3.000000000000012,-0.00996838091464726,0.0,-0.4425462158914677,0.0
 0.2643852481105715,1.9941203177562579,2.744456484814139,-0.05588753042506601,0.793155744331715,3.0000000000000084,-0.01000884163941211,0.0,-0.46667807585140003,0.0
 0.2769974525469182,2.0043623557520496,2.7444454423699947,-0.061773369723664776,0.8309923576407551,3.0,-0.01004838536816382,0.0,-0.4898297502999877,0.0
 0.2890104056238702,2.0145614874032747,2.744433398728635,-0.06765767152971364,0.867031216871611,2.9999999999999956,-0.010086982862013571,0.0,-0.5121222246118814,0.0
 0.30049633338383985,2.0247180267646874,2.7444203626724906,-0.07353987040588066,0.9014890001515199,2.999999999999995,-0.010124604221454366,0.0,-0.5336509847767843,0.0
 0.31151387385754925,2.034832287891039,2.7444063429839947,-0.07941939172949376,0.9345416215726481,3.0,-0.010161216213848205,0.0,-0.5544926119915864,0.0
 0.3221114181105258,2.044904584837083,2.744391348445578,-0.08529565172302314,0.9663342543315777,3.0,-0.010196784817540364,0.0,-0.5747093203651854,0.0
 0.3323294630677745,2.0549352316575717,2.744375387839673,-0.09116805739586446,0.9969883892033238,2.9999999999999947,-0.010231279257180374,0.0,-0.5943521933375122,0.0
 0.3422023116131873,2.0649245424072573,2.7443584699487102,-0.09703600658331964,1.0266069348395623,3.000000000000011,-0.010264669437032284,0.0,-0.6134635226367005,0.0
 0.351759328601342,2.074872831140894,2.744340603555123,-0.10289888789077181,1.0552779858040264,3.0,-0.010296916345280826,0.0,-0.6320785658195855,0.0
 0.3610258868907444,2.0847804119132327,2.744321797441341,-0.10875608076442085,1.0830776606722337,3.000000000000012,-0.010327992505537212,0.0,-0.650226852044992,0.0
 0.37002409211057047,2.094647598779028,2.7443020603897983,-0.11460695541856318,1.110072276331712,3.0,-0.01035786148543235,0.0,-0.6679332153861549,0.0
 0.3787733463369576,2.1044747057930304,2.7442814011829246,-0.12045087292622482,1.1363200390108732,2.999999999999994,-0.010386490235234663,0.0,-0.6852185719926929,0.0
 0.3872907924150994,2.114262047009994,2.7442598286031528,-0.1262871851649139,1.1618723772452986,2.9999999999999933,-0.010413842114415166,0.0,-0.7021005608808525,0.0
 0.39559166845238003,2.124009936484671,2.7442373514329144,-0.13211523488649107,1.1867750053571404,2.9999999999999933,-0.010439882508702841,0.0,-0.7185940384647349,0.0
 0.40368959374311325,2.1337186882718155,2.74421397845464,-0.1379343557243448,1.2110687812293401,3.0000000000000067,-0.010464581859579485,0.0,-0.7347114843996172,0.0
 0.4115968016808793,2.143388616426178,2.7441897184507633,-0.14374387220575732,1.2347904050426384,3.000000000000007,-0.010487899733781107,0.0,-0.7504633410489217,0.0
 0.41932433120668744,2.153020035002512,2.7441645802037145,-0.1495430998317495,1.2579729936200628,3.0,-0.010509800653676543,0.0,-0.7658582754076765,0.0
 0.426882185479785,2.162613258055571,2.7441385724959257,-0.15533134507112653,1.2806465564393554,2.9999999999999925,-0.010530251357412455,0.0,-0.7809034157691439,0.0
 0.43427946438491466,2.1721685996401066,2.7441117041098293,-0.1611079054355393,1.3028383931547445,3.000000000000015,-0.01054921789244355,0.0,-0.7956045380941863,0.0
 0.44152447596758093,2.181686373810872,2.7440839838278563,-0.16687206952925351,1.3245734279027432,2.9999999999999925,-0.010566660998720109,0.0,-0.8099662252070087,0.0
 0.448624830757242,2.19116689462262,2.744055420432438,-0.1726231170958658,1.3458744922717265,3.0,-0.010582546686710055,0.0,-0.8239920041438192,0.0
 0.4555875220874377,2.200610476130103,2.744026022706007,-0.17836031907926855,1.3667625662623135,3.0,-0.010596837142056226,0.0,-0.8376844660751377,0.0
 0.46241899487524346,2.2100174323880744,2.743995799430995,-0.18408293771402845,1.3872569846257308,2.999999999999992,-0.010609496861797808,0.0,-0.851045361403179,0.0
